,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,1.15
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,10 pixels
Threshold,222
,
Theoretical FWHM in XY,223 nm
Theoratical FWHM in Z,885 nm
,
HeatMap Statistics,
FWHM min,425 nm +/- 17 nm
FWHMmin / Theoretical FWHMxy,1.907 +/- 0.077
FWHM max,582 nm +/- 59 nm
FWHMmax / Theoretical FWHMxy,2.614 +/- 0.263
FWHM z,1.38 um +/- 114.79 nm
FWHMz / Theoretical FWHMz,1.564 +/- 0.13
z0,+/- 8.19 um
(z0 - mean(z0)) / FWHMz,+/- 9.256
Asymmetry,0.743 +/- 0.066
Theta,13.9 deg +/- 53.4 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
2886,48.4,-5.06,47.842,0,0,1.363,8.961,0.0,0,0,0.977,0,1212,0,0,data_traditional
2887,-115.47,-11.696,61.826,0.381,0.554,1.179,22.944,0.688,-82.883,0.979,0.988,1,1384,1371.221,128.524,data_traditional
2888,126.362,-27.319,61.799,0.434,0.55,1.27,22.917,0.789,-82.36,0.984,0.983,1,1180,1142.088,124.579,data_traditional
2889,122.29,-27.398,61.941,0.504,0.604,1.386,23.059,0.835,-51.422,0.966,0.949,1,1071,867.54,116.74,data_traditional
2890,53.368,-44.765,62.525,0.666,0.955,1.234,23.644,0.697,49.055,0.821,0.988,0,1771,1344.705,138.466,data_traditional
2891,148.5,-69.52,61.825,0,0,1.257,22.944,0.0,0,0,0.982,0,1109,0,0,data_traditional
2892,-150.476,-85.608,61.91,0.382,0.59,1.286,23.028,0.648,-89.679,0.975,0.987,1,1439,1574.059,140.614,data_traditional
2893,73.589,-90.033,61.954,0.417,0.547,1.347,23.073,0.763,-87.514,0.984,0.99,1,1374,1680.208,128.143,data_traditional
2894,-103.239,95.802,62.399,0.404,0.543,1.152,23.518,0.744,-86.578,0.981,0.987,1,1411,1790.517,129.606,data_traditional
2895,-38.52,92.775,62.186,0.413,0.552,1.155,23.304,0.748,86.435,0.977,0.991,1,1749,1852.507,134.083,data_traditional
2896,-79.743,89.686,62.462,0.398,0.553,1.118,23.58,0.721,-89.741,0.985,0.99,1,1808,2682.684,136.83,data_traditional
2897,-63.394,88.828,62.381,0.416,0.552,1.139,23.5,0.752,79.153,0.982,0.992,1,2021,1995.161,129.954,data_traditional
2898,-17.309,87.347,62.034,0.482,0.733,1.601,23.152,0.657,83.79,0.949,0.967,1,1095,916.755,122.526,data_traditional
2899,-21.122,86.974,62.169,0.441,0.501,1.335,23.288,0.88,71.411,0.964,0.992,1,1414,1303.678,127.643,data_traditional
2900,-163.787,84.689,61.515,0.415,0.497,1.311,22.633,0.835,88.494,0.97,0.949,1,532,516.388,113.303,data_traditional
2901,-38.973,79.932,60.666,1.047,5.234,2.433,21.785,0.2,-68.677,0.864,0.771,0,210,127.671,122.953,data_traditional
2902,-25.73,79.086,62.244,0.381,0.59,1.296,23.363,0.645,79.732,0.973,0.97,1,1796,2001.254,135.191,data_traditional
2903,-38.94,79.42,60.666,0,0,2.433,21.785,0.0,0,0,0.771,0,211,0,0,data_traditional
2904,-80.603,77.775,62.551,0.532,1.012,2.459,23.669,0.525,-49.15,0.875,0.929,0,980,1680.493,129.079,data_traditional
2905,28.029,77.146,61.662,0.423,0.792,1.433,22.78,0.534,72.229,0.945,0.982,1,838,894.929,124.874,data_traditional
2906,-80.603,77.776,62.551,0.528,1.007,2.459,23.669,0.524,-49.09,0.876,0.929,0,980,1679.821,134.365,data_traditional
2907,-107.108,75.955,62.74,0.383,0.567,1.297,23.858,0.675,-89.721,0.954,0.988,1,1523,1584.31,143.204,data_traditional
2908,-92.582,71.202,62.787,0.443,1.421,1.194,23.906,0.312,77.808,0.889,0.983,0,1303,1681.245,125.019,data_traditional
2909,31.242,69.309,61.962,0.419,0.591,1.248,23.08,0.709,76.668,0.961,0.99,1,1075,1057.281,125.499,data_traditional
2910,-26.019,62.229,59.671,0.394,0.82,3.071,20.789,0.481,86.392,0.979,0.834,0,1133,1317.705,159.582,data_traditional
2911,29.56,56.752,62.144,0.373,0.66,1.386,23.262,0.565,74.503,0.947,0.993,1,1220,1336.609,136.902,data_traditional
2912,18.452,55.956,62.28,0.407,0.61,1.332,23.399,0.668,80.507,0.971,0.954,1,1498,1443.525,129.316,data_traditional
2913,21.932,43.998,62.448,0.445,0.536,1.22,23.566,0.831,86.282,0.977,0.992,1,1915,2072.24,129.773,data_traditional
2914,46.637,43.339,62.26,0.413,0.557,1.183,23.378,0.743,83.83,0.963,0.991,1,1508,1355.969,128.101,data_traditional
2915,64.968,40.165,62.102,0.41,0.532,1.418,23.221,0.771,77.83,0.964,0.99,1,1027,1134.34,124.19,data_traditional
2916,49.436,35.235,62.329,0.409,0.555,1.16,23.447,0.738,73.472,0.945,0.987,1,1344,1352.769,138.484,data_traditional
2917,70.492,33.295,62.058,0.4,0.583,1.437,23.176,0.685,78.847,0.972,0.993,1,1266,1417.305,126.526,data_traditional
2918,82.094,29.391,61.811,0.417,0.669,1.232,22.93,0.623,76.74,0.962,0.986,1,860,895.292,119.207,data_traditional
2919,124.764,-24.254,61.826,0.442,0.596,1.406,22.945,0.74,88.897,0.982,0.965,1,1283,1123.517,123.128,data_traditional
2920,75.44,-29.164,61.912,0.446,1.478,1.444,23.031,0.302,-4.259,0.767,0.933,0,435,149.155,187.634,data_traditional
2921,-38.301,-42.067,62.104,0.364,0.617,1.211,23.222,0.59,89.99,0.984,0.983,1,1841,2323.902,135.32,data_traditional
2922,147.101,-53.128,60.876,0.587,0.989,1.161,21.994,0.593,88.371,0.942,0.665,0,312,371.521,119.535,data_traditional
2923,87.318,-54.389,62.104,0.377,0.577,1.218,23.223,0.653,-87.238,0.982,0.975,1,1434,1775.035,133.31,data_traditional
2924,141.071,-54.175,61.797,0.403,0.535,1.252,22.916,0.755,86.525,0.984,0.989,1,1056,1080.109,125.204,data_traditional
2925,144.996,-72.125,62.166,0.443,0.464,1.506,23.284,0.955,56.858,0.983,0.927,1,1029,1778.508,124.884,data_traditional
2926,127.21,-78.577,62.217,0.399,0.53,1.357,23.336,0.754,88.968,0.986,0.972,1,1704,1765.693,129.442,data_traditional
2927,44.943,-96.123,61.925,0.445,0.734,1.568,23.044,0.607,89.714,0.961,0.943,1,887,1019.291,123.176,data_traditional
2928,-56.694,95.163,62.25,0.366,0.576,1.384,23.368,0.634,81.919,0.982,0.96,1,1575,2112.041,129.183,data_traditional
2929,-103.756,90.42,62.432,0.404,0.579,1.342,23.55,0.698,-86.21,0.971,0.991,1,1351,1314.625,127.033,data_traditional
2930,-36.011,86.867,62.226,0.404,0.549,1.257,23.345,0.735,86.349,0.98,0.992,1,1388,1488.752,126.701,data_traditional
2931,-59.944,83.67,62.584,0.393,0.522,1.125,23.703,0.754,-88.916,0.979,0.988,1,1495,2201.108,130.911,data_traditional
2932,-45.823,81.086,62.321,0.409,0.585,1.157,23.44,0.699,85.408,0.977,0.992,1,1255,1608.253,129.299,data_traditional
2933,-115.952,79.674,62.745,0.498,0.886,1.459,23.864,0.562,53.33,0.953,0.966,0,1177,1310.43,123.609,data_traditional
2934,-112.508,78.301,62.716,0.423,0.529,1.223,23.834,0.8,84.99,0.979,0.99,1,1745,1959.595,130.809,data_traditional
2935,-59.129,76.747,62.488,0.069,0.148,1.146,23.607,0.467,-3.988,0.0,0.981,0,0,-43.109,287.06,data_traditional
2936,-45.824,72.327,61.986,0.403,0.567,1.24,23.104,0.711,80.946,0.986,0.975,1,1159,1356.442,123.081,data_traditional
2937,-101.919,71.059,62.778,0.394,0.584,1.114,23.896,0.674,-87.224,0.981,0.989,1,1538,1884.366,131.682,data_traditional
2938,-66.299,71.127,62.76,0.418,0.544,1.175,23.879,0.768,85.448,0.986,0.991,1,1880,2521.763,130.961,data_traditional
2939,-113.812,70.441,62.787,0.399,0.641,1.128,23.905,0.622,81.758,0.983,0.989,1,1559,1887.89,133.565,data_traditional
2940,-33.355,65.338,62.458,0.418,0.571,1.289,23.576,0.732,81.957,0.982,0.991,1,1736,1763.064,129.758,data_traditional
2941,-24.84,63.347,62.463,0.395,0.566,1.215,23.581,0.698,77.897,0.98,0.991,1,1815,1886.023,131.554,data_traditional
2942,-9.405,62.711,62.296,0.389,0.633,1.353,23.415,0.614,83.575,0.965,0.993,1,1563,1494.006,134.695,data_traditional
2943,-2.244,56.208,62.499,0.43,0.542,1.253,23.618,0.793,79.969,0.97,0.992,1,1484,1649.888,130.123,data_traditional
2944,-35.86,48.18,62.779,0,0,1.211,23.898,0.0,0,0,0.986,0,1401,0,0,data_traditional
2945,-1.79,47.044,62.475,0.399,0.554,1.147,23.593,0.719,86.868,0.981,0.987,1,1578,1845.865,133.337,data_traditional
2946,21.238,39.439,62.46,0.396,0.563,1.461,23.579,0.704,72.474,0.968,0.99,1,1191,1494.559,125.935,data_traditional
2947,47.603,36.184,62.308,0.391,0.607,1.376,23.427,0.645,72.934,0.961,0.992,1,1129,1261.085,124.798,data_traditional
2948,-59.121,35.81,62.083,0.378,0.57,1.219,23.201,0.663,74.597,0.854,0.979,0,935,1136.806,165.775,data_traditional
2949,35.623,33.893,62.44,0.418,0.529,1.168,23.559,0.79,81.92,0.969,0.991,1,1629,1399.925,128.129,data_traditional
2950,32.123,30.616,62.477,0.383,0.547,1.162,23.596,0.701,84.145,0.976,0.986,1,1577,1778.152,133.8,data_traditional
2951,-68.64,30.14,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,2772,0,0,data_traditional
2952,22.733,28.174,62.533,0.42,0.567,1.415,23.651,0.74,82.999,0.972,0.993,1,1496,1638.134,133.17,data_traditional
2953,29.949,26.467,62.597,0.4,0.49,1.304,23.715,0.815,79.841,0.967,0.994,1,1726,1576.812,128.724,data_traditional
2954,56.823,24.314,62.3,0.403,0.575,1.385,23.418,0.701,82.278,0.973,0.973,1,1223,1339.161,124.694,data_traditional
2955,16.495,20.719,62.705,0.416,0.554,1.209,23.824,0.751,75.073,0.982,0.993,1,1741,1766.793,131.453,data_traditional
2956,13.713,20.274,62.674,0.383,0.558,1.366,23.792,0.686,81.747,0.969,0.994,1,1924,1943.959,133.776,data_traditional
2957,58.34,16.267,62.332,0.429,0.66,1.445,23.45,0.65,79.255,0.981,0.963,1,1410,1304.983,124.514,data_traditional
2958,18.274,17.445,62.262,0.448,0.801,2.319,23.381,0.559,78.574,0.973,0.934,0,1126,1393.193,133.551,data_traditional
2959,55.383,12.61,62.565,0.388,0.538,1.081,23.684,0.721,82.34,0.974,0.988,1,1456,1564.541,125.573,data_traditional
2960,28.869,8.175,62.714,0.395,0.551,1.341,23.832,0.717,84.839,0.973,0.984,1,2075,2218.986,140.739,data_traditional
2961,60.672,8.614,62.486,0.39,0.54,1.047,23.605,0.721,74.662,0.983,0.989,1,1582,1792.778,132.183,data_traditional
2962,44.363,6.311,62.609,0.423,0.52,1.124,23.727,0.815,86.946,0.97,0.985,1,1409,1492.428,127.959,data_traditional
2963,47.535,-2.644,62.676,0.439,0.609,1.302,23.794,0.721,86.684,0.98,0.938,1,1646,1329.951,126.939,data_traditional
2964,75.482,-47.694,62.809,0.471,0.598,1.351,23.927,0.788,-71.346,0.979,0.991,1,2281,2326.169,139.06,data_traditional
2965,-102.284,-64.917,62.203,0.455,0.907,1.026,23.322,0.502,83.388,0.971,0.97,1,1677,1576.628,126.898,data_traditional
2966,56.924,-93.931,62.43,0.428,0.502,1.197,23.549,0.853,-79.685,0.979,0.993,1,2211,2259.316,132.772,data_traditional
2967,-109.158,91.183,62.611,0.417,0.477,1.319,23.729,0.872,84.541,0.958,0.947,1,1334,1273.737,124.555,data_traditional
2968,-71.894,90.576,62.306,0.352,0.649,1.198,23.424,0.542,86.15,0.983,0.978,1,1259,1402.61,131.774,data_traditional
2969,-131.428,83.351,62.64,0.41,0.518,1.156,23.759,0.791,87.45,0.979,0.984,1,1257,1333.419,125.97,data_traditional
2970,-77.009,79.239,62.639,0.397,0.509,1.166,23.758,0.78,80.12,0.971,0.991,1,2319,2077.862,136.274,data_traditional
2971,-124.935,79.063,62.725,0.387,0.523,1.317,23.844,0.74,87.341,0.978,0.987,1,1477,1639.683,127.08,data_traditional
2972,-101.624,75.934,62.69,0.378,0.55,1.244,23.808,0.688,89.895,0.972,0.99,1,1491,1490.979,127.802,data_traditional
2973,-26.344,74.458,62.087,0.4,0.733,1.27,23.205,0.546,87.167,0.973,0.989,1,953,1041.133,130.064,data_traditional
2974,-83.795,65.151,62.868,0.411,0.499,1.192,23.986,0.823,89.144,0.981,0.991,1,2133,2083.655,132.269,data_traditional
2975,-52.58,65.56,57.995,0,0,1.421,19.113,0.0,0,0,0.923,0,1530,0,0,data_traditional
2976,-152.649,62.634,62.796,0.402,0.673,1.252,23.915,0.598,-86.053,0.984,0.987,1,1219,1367.697,131.365,data_traditional
2977,-11.554,57.192,62.372,0.424,0.578,1.402,23.49,0.733,72.875,0.963,0.995,1,1282,1197.575,127.873,data_traditional
2978,-152.427,56.377,63.087,0.376,0.484,1.264,24.205,0.778,-83.096,0.982,0.976,1,1668,1772.386,128.67,data_traditional
2979,-26.397,53.495,62.626,0.422,0.511,1.264,23.744,0.826,79.101,0.968,0.991,1,2151,1846.491,132.598,data_traditional
2980,-43.138,51.503,62.747,0.368,0.567,1.133,23.865,0.65,79.53,0.979,0.993,1,1957,2164.214,139.152,data_traditional
2981,-31.21,47.053,62.669,0.375,0.536,1.193,23.788,0.699,-89.262,0.981,0.975,1,1622,1755.802,132.354,data_traditional
2982,-75.679,47.3,63.161,0.384,0.465,1.524,24.28,0.826,-86.238,0.982,0.933,1,2711,2494.038,135.444,data_traditional
2983,-112.648,45.145,63.155,0.387,0.528,1.215,24.273,0.732,86.367,0.981,0.978,1,1593,2066.02,131.119,data_traditional
2984,-31.022,44.062,62.775,0.37,0.553,1.159,23.893,0.67,-87.34,0.983,0.993,1,1867,2123.266,135.958,data_traditional
2985,-69.381,43.053,-0.111,0.413,0.457,0.264,-38.993,0.903,33.308,0.539,0,0,2226,1905.854,205.626,data_traditional
2986,-22.039,40.525,62.736,0.411,0.543,1.159,23.854,0.758,81.741,0.978,0.995,1,1433,1477.684,125.903,data_traditional
2987,12.271,38.907,62.444,0.416,0.59,1.117,23.563,0.706,82.598,0.969,0.991,1,1228,1244.671,126.158,data_traditional
2988,23.85,37.489,62.165,0.415,0.643,1.273,23.283,0.645,85.321,0.977,0.984,1,1125,1135.742,129.291,data_traditional
2989,-9.417,35.411,62.605,0.394,0.546,1.295,23.724,0.72,78.535,0.961,0.996,1,1919,1676.282,136.905,data_traditional
2990,-5.386,35.477,62.62,0.425,0.553,1.566,23.739,0.769,76.197,0.97,0.994,1,1460,1721.181,134.416,data_traditional
2991,-16.661,34.5,62.64,0.507,0.669,1.388,23.759,0.757,88.663,0.974,0.961,1,1511,1259.434,122.165,data_traditional
2992,-21.054,33.585,62.799,0.393,0.611,1.422,23.918,0.643,77.431,0.975,0.993,1,1572,1807.041,135.167,data_traditional
2993,-24.968,24.942,62.922,0.418,0.56,1.419,24.04,0.745,79.078,0.977,0.989,1,1306,1900.961,126.378,data_traditional
2994,22.91,22.628,62.549,0.402,0.599,1.3,23.667,0.671,87.898,0.971,0.995,1,1692,1735.841,135.691,data_traditional
2995,18.274,17.445,62.262,0.445,0.798,2.319,23.381,0.557,78.583,0.973,0.934,0,1126,1391.582,138.025,data_traditional
2996,15.178,17.269,62.771,0.377,0.535,1.288,23.89,0.706,81.123,0.969,0.994,1,1777,1954.378,137.837,data_traditional
2997,62.741,1.258,62.457,0.389,0.543,1.249,23.576,0.717,81.188,0.971,0.993,1,1577,1600.292,128.892,data_traditional
2998,45.043,-1.771,62.743,0.396,0.524,1.173,23.861,0.755,-87.165,0.98,0.99,1,1582,1973.879,132.089,data_traditional
2999,53.056,-6.709,62.762,0.38,0.565,1.297,23.88,0.673,81.861,0.968,0.988,1,1396,1382.451,127.6,data_traditional
3000,80.672,-28.749,62.429,0.401,0.583,1.096,23.548,0.688,80.961,0.975,0.984,1,1055,1266.522,128.235,data_traditional
3001,77.972,-33.055,62.479,0.419,0.594,1.354,23.597,0.706,-89.083,0.981,0.989,1,1238,1389.402,125.635,data_traditional
3002,11.226,-34.112,63.207,0.516,0.715,1.284,24.325,0.722,82.602,0.975,0.987,1,2206,2267.055,144.241,data_traditional
3003,81.305,-34.627,62.76,0.452,0.523,1.659,23.878,0.864,87.418,0.974,0.975,1,1233,1339.683,122.269,data_traditional
3004,81.085,-37.495,62.4,0.416,0.649,1.375,23.519,0.64,80.163,0.975,0.983,1,925,1262.046,127.102,data_traditional
3005,81.237,-48.004,62.583,0.424,0.664,1.416,23.702,0.638,86.169,0.984,0.972,1,1288,1258.831,130.32,data_traditional
3006,-71.395,-61.385,62.387,0.458,0.493,1.424,23.505,0.93,-83.446,0.98,0.992,1,1267,1264.462,122.474,data_traditional
3007,-16.825,-73.513,62.781,0.43,0.611,1.081,23.9,0.704,-88.255,0.982,0.987,1,1427,2028.286,135.332,data_traditional
3008,-140.065,92.448,62.559,0.369,0.607,1.22,23.677,0.609,-89.447,0.972,0.932,1,916,1035.397,120.262,data_traditional
3009,-99.07,86.958,62.66,0.416,0.498,1.115,23.778,0.834,-83.581,0.982,0.989,1,1135,1269.353,121.524,data_traditional
3010,-111.766,82.73,62.649,0.408,0.533,1.162,23.768,0.765,82.037,0.972,0.986,1,1331,1240.728,125.763,data_traditional
3011,-77.184,74.791,62.672,0.371,0.516,1.184,23.791,0.72,-84.44,0.981,0.99,1,1538,1561.753,128.415,data_traditional
3012,-131.226,73.441,62.681,0.398,0.589,1.084,23.8,0.676,83.985,0.982,0.981,1,887,1059.231,122.488,data_traditional
3013,-84.677,70.811,62.71,0.376,0.566,1.163,23.828,0.663,83.651,0.983,0.992,1,1652,1691.513,127.313,data_traditional
3014,-131.914,69.691,62.769,0.408,0.617,1.239,23.888,0.662,88.211,0.982,0.981,1,1053,1292.208,126.995,data_traditional
3015,-60.843,64.683,62.693,0.377,0.551,1.293,23.811,0.684,82.331,0.981,0.988,1,1252,1557.444,127.546,data_traditional
3016,-101.208,58.929,62.88,0.366,0.56,1.096,23.998,0.654,88.545,0.982,0.992,1,1875,1801.67,133.094,data_traditional
3017,-91.885,59.031,61.547,0.827,1.736,1.497,22.665,0.477,79.461,0.867,0.451,0,262,227.491,124.125,data_traditional
3018,-66.696,58.799,62.909,0.38,0.485,1.091,24.028,0.783,84.631,0.983,0.991,1,1599,1617.943,130.331,data_traditional
3019,-154.928,56.417,63.143,0.399,0.492,1.191,24.261,0.812,-79.521,0.983,0.972,1,1352,1649.768,127.312,data_traditional
3020,-126.983,54.364,63.046,0.396,0.487,1.172,24.164,0.813,87.715,0.979,0.988,1,1896,1933.727,132.209,data_traditional
3021,-55.718,52.593,62.847,0.406,0.494,1.122,23.965,0.823,76.2,0.981,0.993,1,1784,1715.77,127.633,data_traditional
3022,-75.679,47.3,63.161,0.384,0.465,1.524,24.28,0.826,-86.254,0.982,0.933,1,2711,2493.549,134.991,data_traditional
3023,-121.18,45.734,20.332,0.527,0.575,1.781,-18.55,0.916,-1.182,0.929,0.883,1,667,533.419,121.459,data_traditional
3024,-26.321,42.703,62.692,0.406,0.592,1.287,23.81,0.686,80.426,0.97,0.986,1,1412,1450.57,127.865,data_traditional
3025,-59.852,38.601,63.129,0.377,0.478,1.238,24.247,0.79,-87.413,0.98,0.991,1,2107,2444.907,136.299,data_traditional
3026,-23.412,38.018,62.768,0.387,0.554,1.136,23.886,0.699,87.981,0.984,0.99,1,977,1266.664,126.031,data_traditional
3027,-24.202,31.646,62.777,0.395,0.599,1.165,23.895,0.66,84.252,0.977,0.992,1,1645,1681.532,130.706,data_traditional
3028,7.995,28.421,62.664,0.415,0.523,1.345,23.783,0.793,87.561,0.975,0.991,1,1416,1363.022,124.637,data_traditional
3029,-7.781,23.881,62.429,0.435,0.754,1.468,23.547,0.577,80.623,0.979,0.993,1,870,1172.823,131.84,data_traditional
3030,-25.966,14.699,62.931,0.395,0.626,1.159,24.049,0.631,77.536,0.978,0.992,1,1690,1655.654,132.18,data_traditional
3031,23.099,11.3,62.814,0.416,0.476,1.258,23.932,0.874,-85.888,0.972,0.989,1,1758,1826.078,129.124,data_traditional
3032,30.678,11.312,62.378,0.407,0.666,1.282,23.497,0.61,75.912,0.977,0.986,1,1105,1307.116,131.094,data_traditional
3033,14.054,9.399,62.748,0.41,0.62,1.13,23.867,0.662,83.11,0.974,0.929,1,1505,1633.823,133.202,data_traditional
3034,81.253,-24.44,62.437,0.402,0.601,1.426,23.556,0.669,88.827,0.982,0.947,1,1160,1183.169,123.944,data_traditional
3035,75.886,-41.504,62.504,0.43,0.697,1.148,23.622,0.616,83.034,0.972,0.984,1,1135,1258.742,128.382,data_traditional
3036,77.485,-56.174,62.733,0.383,0.614,1.265,23.851,0.623,80.58,0.979,0.989,1,1345,1500.944,128.943,data_traditional
3037,60.162,-74.464,63.153,0.414,0.569,1.568,24.272,0.728,81.637,0.983,0.821,1,1770,2198.196,133.717,data_traditional
3038,-75.397,91.21,62.321,0.376,0.632,1.202,23.44,0.595,80.305,0.976,0.984,1,691,841.708,123.372,data_traditional
3039,-130.039,75.671,62.766,0.388,0.558,1.239,23.884,0.695,89.222,0.974,0.974,1,811,1061.252,124.044,data_traditional
3040,-148.149,71.896,62.675,0.392,0.588,1.443,23.794,0.667,-87.438,0.979,0.973,1,756,914.348,119.187,data_traditional
3041,-140.143,66.427,62.915,0.373,0.493,1.08,24.034,0.757,-83.517,0.978,0.962,1,1001,1003.608,122.251,data_traditional
3042,-150.06,62.008,62.938,0.376,0.568,1.13,24.057,0.663,-88.89,0.985,0.984,1,1328,1337.358,126.482,data_traditional
3043,-66.696,58.799,62.909,0.38,0.485,1.091,24.028,0.783,84.631,0.983,0.991,1,1599,1617.943,130.331,data_traditional
3044,-119.376,58.561,62.961,0.395,0.584,1.312,24.079,0.677,83.492,0.978,0.98,1,1232,1456.389,130.744,data_traditional
3045,-113.46,58.275,62.917,0.423,0.588,1.256,24.035,0.72,79.665,0.985,0.986,1,1325,1280.041,123.901,data_traditional
3046,-38.577,55.883,62.636,0.369,0.526,1.499,23.755,0.702,-78.656,0.985,0.985,1,1092,1261.843,122.588,data_traditional
3047,-158.719,53.764,61.896,0.713,1.533,2.37,23.014,0.465,83.629,0.893,0.752,0,230,183.457,118.752,data_traditional
3048,-89.297,53.378,62.906,0.402,0.546,1.214,24.024,0.735,88.502,0.981,0.992,1,1326,1449.022,126.0,data_traditional
3049,-54.891,48.15,62.821,0.406,0.511,1.317,23.939,0.795,88.784,0.988,0.992,1,1680,1930.877,126.115,data_traditional
3050,-153.907,48.722,62.742,0.421,0.806,1.4,23.861,0.523,83.951,0.984,0.98,1,792,1039.087,127.063,data_traditional
3051,-89.141,48.161,62.961,0.385,0.536,1.193,24.08,0.719,86.846,0.983,0.979,1,1491,1685.253,131.45,data_traditional
3052,-125.495,47.235,63.092,0.399,0.505,1.081,24.21,0.79,-80.794,0.935,0.974,1,1146,1643.558,144.227,data_traditional
3053,-155.825,46.279,62.916,0.391,0.645,1.202,24.034,0.606,89.338,0.986,0.984,1,1012,1289.868,127.606,data_traditional
3054,-73.499,43.163,63.117,0.407,0.501,1.137,24.235,0.813,81.053,0.976,0.993,1,1742,1677.066,129.222,data_traditional
3055,-42.995,41.766,62.856,0.411,0.536,1.183,23.974,0.766,83.138,0.981,0.987,1,1259,1286.183,123.64,data_traditional
3056,-63.956,41.532,62.947,0.383,0.555,1.244,24.065,0.691,86.336,0.983,0.993,1,1920,2132.651,132.932,data_traditional
3057,-119.138,41.731,62.969,0.394,0.668,1.327,24.088,0.591,86.915,0.98,0.966,1,1072,1278.887,139.359,data_traditional
3058,-91.68,41.535,63.022,0.386,0.618,1.261,24.14,0.624,89.801,0.98,0.99,1,1433,1790.623,133.413,data_traditional
3059,-138.287,39.02,62.906,0.414,0.674,1.383,24.024,0.615,88.281,0.982,0.98,1,953,1319.598,130.085,data_traditional
3060,-68.831,34.724,63.098,0.392,0.527,1.123,24.217,0.744,87.092,0.986,0.985,1,1837,1860.393,128.851,data_traditional
3061,-44.624,31.285,63.032,0.394,0.491,1.206,24.151,0.803,78.614,0.975,0.989,1,1828,1576.327,128.99,data_traditional
3062,-58.058,30.754,63.039,0.37,0.538,1.101,24.157,0.688,82.773,0.983,0.992,1,2419,2424.424,136.097,data_traditional
3063,-37.113,28.608,62.957,0.406,0.531,1.301,24.075,0.764,84.103,0.98,0.994,1,1931,2131.157,137.933,data_traditional
3064,-30.732,27.398,62.948,0.392,0.592,1.418,24.067,0.663,81.669,0.977,0.985,1,1407,1572.02,127.161,data_traditional
3065,-21.628,21.213,62.973,0.414,0.598,1.199,24.091,0.693,81.364,0.98,0.987,1,1327,1733.059,128.519,data_traditional
3066,-33.543,21.641,63.042,0.439,0.526,1.488,24.16,0.835,71.796,0.977,0.988,1,1313,1642.323,125.013,data_traditional
3067,-12.227,16.901,62.722,0.412,0.647,1.372,23.841,0.637,86.418,0.974,0.991,1,1189,1261.129,131.303,data_traditional
3068,-14.443,16.435,62.837,0.404,0.545,1.333,23.955,0.741,-86.953,0.972,0.992,1,1456,1590.107,128.991,data_traditional
3069,-149.177,4.949,63.388,0.375,0.539,1.292,24.507,0.696,-89.387,0.983,0.935,1,1405,1969.175,135.928,data_traditional
3070,-8.006,1.062,63.089,0.448,0.561,1.06,24.208,0.799,88.571,0.977,0.992,1,1379,1482.289,126.416,data_traditional
3071,64.481,-48.829,62.985,0.39,0.569,1.193,24.103,0.685,87.021,0.981,0.994,1,1342,1371.268,126.564,data_traditional
3072,68.058,-55.319,62.818,0.416,0.558,1.25,23.936,0.744,80.829,0.983,0.986,1,1024,1190.228,122.303,data_traditional
3073,-5.144,-67.689,62.987,0.423,0.551,1.137,24.105,0.767,86.582,0.98,0.989,1,1072,1354.543,127.853,data_traditional
3074,65.546,-79.102,63.197,0.389,0.518,1.327,24.315,0.751,-83.311,0.983,0.96,1,1442,1786.825,128.293,data_traditional
3075,-4.364,-85.74,63.143,0.42,1.697,1.364,24.262,0.248,68.797,0.804,0.992,0,250,296.404,136.866,data_traditional
